Encrypted_ID,Name_ZH,Name_EN,City_ZH,City_EN,Latitude_GCJ02,Longitude_GCJ02,Label_ZH,Label_EN
800834,百万葵园,Million Sunflower Garden,广州市,Guangzhou City,22.62803751,113.6203535,赏花;赏花场地;采摘;自驾游,flower viewing;flower viewing venue;picking;self-driving tour
800836,西汉酒泉胜迹,Famous Sites of Jiuquan in the Western Han Dynasty,嘉峪关市,Jiayuguan City,39.8545761,98.43513823,,
800837,唐风温泉,Tangfeng Hot Spring,金华市,Jinhua City,28.90632179,119.8184879,温泉酒店;温泉,hot spring hotel;hot spring
800843,青龙峡,Qinglong Gorge,焦作市,Jiaozuo City,35.39680545,113.2210039,溶洞;山川;峡谷,karst cave;mountains and rivers;canyon
800844,晋阳古城遗址,Jinyang Ancient City Site,太原市,Taiyuan City,37.71927076,112.4867922,遗址,historic site
800848,拉萨清真大寺,Lhasa Mosque,拉萨市,Lhasa City,29.64795827,91.13829996,寺庙,temple
800856,基督教圣经会旧址,Former Site of Christian Bible Society,北京市,Beijing City,39.91276334,116.4179057,古建筑,ancient buildings
800857,南岭国家森林公园,Nanling National Forest Park,韶关市,Shaoguan City,24.91332976,113.0826947,山川;瀑布;公园,mountains and rivers;waterfall;park
800861,马勒别墅,Moller Villa,上海市,Shanghai City,31.22290684,121.456288,历史建筑;建筑人文;园林/花园,historic buildings;architectural humanities;garden/garden
800862,萝岗风景区,Luogang Scenic Area,广州市,Guangzhou City,23.17739299,113.5032348,风景名胜,scenic
800863,勐巴娜西珍奇园,Mengbana West Zhenqi Park,德宏傣族景颇族自治州,Dehong Dai and Jingpo Autonomous Prefecture,24.42528334,98.58863205,动植物园,zoo and botanical garden
800868,仙台山,Xiantai Mountain,石家庄市,Shijiazhuang City,38.19498307,113.8301081,山水,landscape
800870,白马崖,Baimaya,杭州市,Hangzhou City,30.25046535,119.0527063,踏青;避暑;自助游;户外,spring outing;summer;self-help tour;outdoor
800881,扬美古镇,Yangmei Town,南宁市,NanNing City,22.84072298,108.0673919,古街;古镇,ancient street;ancient town
800882,桑噶方托寺,Sangafanto Temple,山南市,Shannan,28.38674037,90.86128802,,
800884,红军总政治部旧址,Former Site of the General Political Department of the Red Army,遵义市,Zunyi City,27.68958561,106.9214681,遗址,historic site
800885,贡布日神山,Kamburi Mountain,山南市,Shannan,29.21788672,91.78770638,,
800886,花地玛圣母堂,Santa Maria De Vatima,澳门特别行政区,Macao Special Administrative Region,22.208996,113.550441,教堂,church
800890,景忠山旅游区,Jingzhong Mountain Tourist Area,唐山市,Tangshan City,40.19641669,118.203315,山川;寺庙,mountains and rivers;temple
800892,大云寺•王母宫,Dayun Temple·Wangmu Palace,平凉市,Pingliang City,35.33169643,107.348755,古建筑;寺庙;石窟,ancient buildings;temple;grottoes
800893,栈桥,Trestle,青岛市,Qingdao City,36.06203436,120.3191807,栈桥;海鸥;海滩;礁石;夜景;游船;海景;海滨浴场;码头;亭台楼阁,trestle;seagull;beach;reef;night scene;cruise ship;sea view;bathing beach;wharf;pavilions
800894,千岛湖景区,Qiandao Lake Scenic Spot,杭州市,Hangzhou City,29.59566757,119.0150033,湖景;森林;缆车;扩展;表演;体验;瀑布;美食;骑行,lake view;forest;cable car;extended;performance;experience;waterfall;delicious food;riding
800900,甘海子,Ganhaizi,丽江市,Lijiang City,27.0904156,100.2582447,山水;风景名胜,landscape;scenic
800902,荆坪古村,Jingping Ancient Village,怀化市,Huaihua City,27.42196149,109.9386997,名胜古迹;文化宗教,places of interest;cultural and religious
800903,洛子峰,Lhotse,日喀则市,Shigatse City,27.96263342,86.93361235,自然风光;雪山冰川,natural scenery;snow mountain glacier
800904,古墓葬,Ancient Tombs,酒泉市,Jiuquan City,39.79527257,98.42034558,陵墓陵园,mausoleum cemetery
800907,前所古城,Qiansuo Ancient City,葫芦岛市,Huludao City,40.11518153,119.9519647,古城游;摄影;自助游;自驾游,ancient city tour;photography;self-help tour;self-driving tour
800909,东海蓬莱,"Penglai, East China Sea",舟山市,Zhoushan City,30.01205375,122.1097836,海滨海岛,coastal island
800910,昭明太子读书处,Zhaoming Prince Reading Office,嘉兴市,Jiaxing City,30.739945,120.48609,古建筑,ancient buildings
800911,玉泉观,Yuquan Temple,天水市,Tianshui City,34.58544113,105.7122295,寺庙,temple
800915,红格镇,Hongge Town,攀枝花市,Panzhihua City,26.52327457,101.9293987,玩乐;泡温泉;摄影;观光,play;hot springs;photography;sightseeing
800917,玛曲草原,Maqu Grassland,甘南藏族自治州,Gannan Tibetan Autonomous Prefecture,33.83709546,102.1489604,骑行;摄影;休闲,riding;photography;leisure
800918,富顺文庙,Fushun Confucian Temple,自贡市,Zigong City,29.35764177,104.7978258,寺庙,temple
800920,花溪公园,Huaxi Park,贵阳市,Guiyang City,26.43291635,106.6721752,公园;风景名胜,park;scenic
800921,南燕湾高尔夫球会,Nanyan Bay Golf Club,万宁市,Wanning City,18.66741621,110.3015752,高尔夫;休闲,golf;leisure
800924,聂当度母殿和聂当大佛,Nie Dang Tara Temple and Nie Dang Buddha,拉萨市,Lhasa City,29.56094573,90.99494386,古建筑,ancient buildings
800925,清真法源寺,Muslim Fayuan Temple,北京市,Beijing City,39.95196661,116.3802414,寺庙,temple
800928,亚洲第一高喷泉,The Tallest Fountain in Asia,河源市,Heyuan City,23.71860863,114.683735,建筑人文;喷泉,architectural humanities;fountain
800929,东狮山,Dongshi Mountain,宁德市,Ningde City,27.23281465,119.9099652,摄影;观光,photography;sightseeing
800931,重安江铁索桥,Chong 'An River Tiesuo Bridge,黔东南苗族侗族自治州,Qiandongnan Miao and Dong Autonomous Prefecture,26.75757635,107.9036574,城市标志建筑,urban landmark building
800933,桃源山,Taoyuan Mountain,株洲市,Zhuzhou City,27.1448201,113.7636041,赏花;摄影;古迹游;户外,flower viewing;photography;historic site tour;outdoor
800942,红水河,Hongshui River,河池市,Hechi City,24.76080357,107.3471391,摄影,photography
800943,虎丘山风景名胜区,Huqiu Mountain Scenic Area,苏州市,Suzhou City,31.33558666,120.5789899,赏花;文物;古树;竹子;盆栽;泉景;石碑;古建筑;寺庙;品茶;斜塔;洋水仙;杜鹃;一品红;亭台楼阁,flower viewing;cultural relics;ancient tree;bamboo;potted;spring view;stone tablet;ancient buildings;temple;taste tea;leaning tower;narcissus;rhododendron;poinsettia;pavilions
800946,阳泉水帘洞瀑布,Yangquan Shuiliandong Waterfall,阳泉市,Yangquan City,37.95963003,113.889507,山水,landscape
800951,华侨博物院,Overseas Chinese Museum,厦门市,Xiamen City,24.44258798,118.0893748,观光;摄影,sightseeing;photography
800955,东宫馆,Donggongguan,临夏回族自治州,Linxia Hui Autonomous Prefecture,35.59444976,103.2183305,展览馆,exhibition hall
800956,圭峰山国家森林公园,Guifeng Mountain National Forest Park,江门市,Jiangmen,22.54695189,113.0214282,动植物园;公园;风景名胜,zoo and botanical garden;park;scenic
800960,中国扬子鳄村,Chinese Alligator Village in China,湖州市,Huzhou City,30.91988874,119.7334358,动物园,zoo
800966,隘洞休闲度假区,Aidong Leisure Resort,河池市,Hechi City,24.57428131,107.4226028,休闲;美食;探险,"leisure;delicious food;exploration, and"
800969,白鹿原·白鹿仓,Bailuyuan·Bailucang,西安市,Xi'an City,34.13243943,109.2859226,1月;7月;尝鲜;8月;本地;秋游;11月;12月;1月;9月;2月;周边;5月;4月;6月;3月;玩乐;本地玩乐;休闲玩乐,January;July;early adopters;August;local;autumn tour;November;December;January;September;February;surrounding;May;April;June;March;play;local play;leisure and play
800971,六福村主题乐园,Liufu Village Theme Park,新竹县,Hsinchu County,24.823431,121.182018,摄影;观光;玩乐,photography;sightseeing;play
800972,仙居风景名胜区,Xianju Scenic Area,台州市,Taizhou City,28.84693766,120.7287184,,
800975,古文化街,Ancient Culture Street,天津市,Tianjin City,39.14373885,117.1916924,工艺品;民俗;老字号;步行街;古建筑;夜景;美食;天后宫;表演;博物馆;雕塑,crafts;folk;time-honored;pedestrian street;ancient buildings;night scene;delicious food;tianhou palace;performance;museum;sculpture
800976,夫人城,Furencheng,襄阳市,Xiangyang City,32.02123877,112.1447873,古建筑,ancient buildings
800977,上海自然博物馆,Shanghai Natural History Museum,上海市,Shanghai City,31.23575477,121.4630782,博物馆;亲子;标本;雕塑;展馆;贝壳;电影院;体验,museum;parent-child;specimens;sculpture;exhibition hall;shells;cinema;experience
800978,怪石滩,Guaishitan,防城港市,Fangchenggang,21.53447861,108.2784237,山水,landscape
800980,上海科技馆,Shanghai Science and Technology Museum,上海市,Shanghai City,31.21854727,121.5414618,科技馆;动物;展馆;亲子;机器;雨林;巨幕馆;球幕馆;四维影院,science and technology museum;animal;exhibition hall;parent-child;machine;rainforest;giant curtain hall;ball curtain hall;siwei cinema
800983,河源客天下国际旅游度假区,Heyuan Ketianxia International Tourism Resort,河源市,Heyuan City,23.62851221,114.6307149,温泉酒店;温泉,hot spring hotel;hot spring
800984,西千佛洞,West Thousand Buddha Cave,酒泉市,Jiuquan City,39.976482,94.3649804,石窟,grottoes
800985,三王峪山水风景园,Sanwangyu Shanshui Scenic Park,济南市,Jinan City,36.52958803,117.3951521,山川;遗址,mountains and rivers;historic site
800991,青龙湖,Qinglong Lake,北京市,Beijing City,40.44703618,116.7140155,划船;疗养;户外,boating;nursing;outdoor
800993,样集弄民宅,Yangji Lane Residential House,景德镇市,Jingdezhen City,29.30841864,117.1976676,古建筑,ancient buildings
800994,洪承畴宅,Hong Chengchou House,北京市,Beijing City,40.14811849,117.1230324,古建筑,ancient buildings
800998,农业观光园,Agricultural Sightseeing Garden,潍坊市,Weifang City,36.86127469,118.8031747,采摘;摄影,picking;photography
801000,剑门关,Jianmenguan,广元市,Guangyuan City,32.22413771,105.5861628,山川;公园,mountains and rivers;park
801004,莫干湖,Mogan Lake,湖州市,Huzhou City,30.53754932,119.8734725,,
801009,龙泉山风景区,Longquan Mountain Scenic Area,武汉市,Wuhan City,30.40033836,114.5002343,山水,landscape
801010,偶园,Ouyuan,潍坊市,Weifang City,36.6765517,118.4782121,公园,park
801011,江南第一家,Jiangnan No. 1,金华市,Jinhua City,29.48546019,120.0104044,古建筑;古镇,ancient buildings;ancient town
801012,汕头中山公园,Shantou Zhongshan Park,汕头市,Shan Tou City,23.36095317,116.6835027,公园,park
801014,大容山森林公园,Darong Mountain Forest Park,玉林市,Yulin City,22.91364463,110.4216215,瀑布;山川;公园,waterfall;mountains and rivers;park
801020,陈潭秋故居,Chen Tanqiu Former Residence,武汉市,Wuhan City,30.55072258,114.298498,故居,former residence
801021,歌乐山烈士陵园,Gele Mountain Martyrs Cemetery,重庆市,Chongqing City,29.57220752,106.4422932,历史人物;名胜古迹,historical figures;places of interest
801022,椰子大观园,Yezi Grand View Garden,文昌市,Wenchang City,19.54829621,110.7924552,公园,park
801024,﻿江滨公园,Jiangbin Park,牡丹江市,Mudanjiang City,44.56942383,129.6273366,玩乐,play
801030,香港科学馆,Hong Kong Science Museum,香港特别行政区,Hong Kong Special Administrative Region,22.2982547,114.1826034,科技馆,science and technology museum
801031,泰伯庙,Taibo Temple,苏州市,Suzhou City,31.31645108,120.6094131,摄影,photography
801032,月亮岛,Yueliangdao,长沙市,Changsha City,28.29981494,112.9365671,自然风光;湖泊,natural scenery;lakes
801041,新四军纪念馆,New Fourth Army Memorial Hall,盐城市,Yancheng City,33.38971679,120.1615341,展览馆,exhibition hall
801044,聊城铁塔,Liaocheng Iron Tower,聊城市,Liaocheng City,36.44840392,115.9805859,摄影;古迹游,photography;historic site tour
801045,茅坪,Maoping,吉安市,Ji'an City,26.66169399,114.0536402,古迹游;摄影,historic site tour;photography
801046,代王城遗址,Daiwangcheng Site,张家口市,Zhangjiakou City,39.89279225,114.6782823,遗址,historic site
801047,蜂桶寨自然保护区,Fengtongzhai Nature Reserve,雅安市,Ya'an city,30.46319344,102.9278638,,
801053,峙峪遗址,Zhiyu Site,朔州市,Shuozhou,39.40448826,112.3489777,遗址,historic site
801054,云台花园,Yuntai Garden,广州市,Guangzhou City,23.15664456,113.2933638,赏花场地;赏花,flower viewing venue;flower viewing
801055,广西药用植物园,Guangxi Medicinal Botanical Garden,南宁市,NanNing City,22.84620717,108.3737092,植物园,botanical garden
801056,超山风景区,Chaoshan Scenic Area,杭州市,Hangzhou City,30.44446129,120.2157274,山川,mountains and rivers
801057,猿王洞,Yuanwangdong,绵阳市,Mianyang City,31.92136425,104.6852376,溶洞;山川;森林,karst cave;mountains and rivers;forest
801060,八大峡,Badaxia,青岛市,Qingdao City,36.05317518,120.3094559,地质景观,geological landscape
801062,皇城相府,Huangcheng Xiangfu,晋城市,Jincheng City,35.51395713,112.5820912,故居;古建筑,former residence;ancient buildings
801066,马步芳公馆,Mabufang Mansion,西宁市,Xining City,36.6175288,101.8058454,展览馆,exhibition hall
801070,轿子雪山,Sedan Snow Mountain,昆明市,Kunming City,26.0822253,102.8421611,滑雪;户外;摄影;古迹游,ski;outdoor;photography;historic site tour
801072,第二海水浴场,Second Beach,青岛市,Qingdao City,36.05109605,120.3515684,浴场;海滩;礁石;亲子,baths;beach;reef;parent-child
801073,丰鱼岩,Fengyuyan,桂林市,Guilin City,24.39313697,110.3476,溶洞,karst cave
801074,映秀地震遗址,Yingxiu Earthquake Site,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,31.05583503,103.4965465,遗址,historic site
801075,古北新区,Gubei New Area,上海市,Shanghai City,31.19439661,121.3930005,,
801076,东方大学城,Oriental University City,廊坊市,Langfang City,39.60229237,116.7607952,大学,University
801081,西梁所遗址,Xiliangsuo Site,焦作市,Jiaozuo City,34.94913808,113.0717507,遗址,historic site
801083,赣州文庙,Ganzhou Confucian Temple,赣州市,Ganzhou City,25.85584277,114.9486064,寺庙,temple
801088,六合夜市,Liuhe Night Market,高雄市,Kaohsiung City,22.632074,120.299157,,
801089,千佛山风景名胜区,Qianfo Mountain Scenic Spot,绵阳市,Mianyang City,31.6574968,104.2502504,,
801090,龙门古镇,Longmen Ancient Town,杭州市,Hangzhou City,29.90028581,119.9504164,古建筑;古镇,ancient buildings;ancient town
801093,库车大寺,Kuqa Temple,阿克苏地区,Aksu Prefecture,41.72078188,82.92754986,寺庙,temple
801094,沙滩文化公园,Shatan Culture Park,遵义市,Zunyi City,27.77770025,107.2091997,公园,park
801097,海洋银杏,Marine Ginkgo Biloba,桂林市,Guilin City,25.10811131,110.4547895,户外;摄影;自助游;赏花,outdoor;photography;self-help tour;flower viewing
801099,卧佛山,Wofoshan,北京市,Beijing City,40.41757846,116.5230933,山水;风景名胜;文化宗教,landscape;scenic;cultural and religious
801100,神光山国家森林公园,Shenguang Mountain National Forest Park,梅州市,Meizhou City,24.09924953,115.7182318,山水,landscape
801103,千禧汤,Millennium Tang,台北市,Taipei City,25.133883,121.500995,,
801104,慈生宫,Cisheng Palace,台北市,Taipei City,25.119554,121.507008,,
801110,鸡鸣山,Jimingshan,张家口市,Zhangjiakou City,40.47060687,115.3046794,山川,mountains and rivers
801111,岳王庙景区,Yuewang Temple Scenic Area,杭州市,Hangzhou City,30.25212629,120.1348672,名胜古迹;寺庙;文化宗教,places of interest;temple;cultural and religious
801112,兜率岩,Dushiyan,郴州市,Chenzhou City,25.8369484,113.3553227,溶洞,karst cave
801122,石家庄市动物园,Shijiazhuang City Zoo,石家庄市,Shijiazhuang City,38.06681692,114.3144257,动物园,zoo
801124,中福会少年宫,Zhongfuhui Children's Palace,上海市,Shanghai City,31.2212587,121.4434815,展览馆,exhibition hall
801125,木兰云雾山,Mulan Yunwu Mountain,武汉市,Wuhan City,31.10063141,114.2022866,山川;植物园,mountains and rivers;botanical garden
801129,九鹏溪,Jiupengxi,龙岩市,Longyan City,25.48437907,117.3486157,山水;风景名胜,landscape;scenic
801132,景阳冈,Jingyanggang,聊城市,Liaocheng City,36.08851453,115.9858635,遗址,historic site
801135,引大入秦水利灌溉农业旅游区,Diversion Da Into Qin Water Conservancy Irrigation Agricultural Tourism Zone,兰州市,Lan'Zhou City,36.73533999,103.2620301,观光,sightseeing
801138,怀集三岳,Three Mountains of Huaiji,肇庆市,Zhaoqing City,24.2252898,111.9671918,,
